kategoriNama;gudangId;gudangNama;propNama;TahunBulan;jumEks
ADMINISTRASI PAROKI;10;KANTOR PEMASARAN SURABAYA;JATIM;2020-03;10
ADMINISTRASI PAROKI;10;KANTOR PEMASARAN SURABAYA;JATIM;2020-07;4
ADMINISTRASI PAROKI;10;KANTOR PEMASARAN SURABAYA;JATIM;2020-08;6
ADMINISTRASI PAROKI;10;KANTOR PEMASARAN SURABAYA;JATIM;2022-01;1
ADMINISTRASI PAROKI;10;KANTOR PEMASARAN SURABAYA;JATIM;2022-04;10
ADMINISTRASI PAROKI;10;KANTOR PEMASARAN SURABAYA;JATIM;2022-05;3
ADMINISTRASI PAROKI;10;KANTOR PEMASARAN SURABAYA;JATIM;2022-06;4
ADMINISTRASI PAROKI;10;KANTOR PEMASARAN SURABAYA;JATIM;2023-02;2
ADMINISTRASI PAROKI;10;KANTOR PEMASARAN SURABAYA;JATIM;2023-03;1
ADMINISTRASI PAROKI;10;KANTOR PEMASARAN SURABAYA;JATIM;2023-04;4
ADMINISTRASI PAROKI;10;KANTOR PEMASARAN SURABAYA;JATIM;2023-06;8
ADMINISTRASI PAROKI;10;KANTOR PEMASARAN SURABAYA;JATIM;2023-10;2
ADMINISTRASI PAROKI;10;KANTOR PEMASARAN SURABAYA;JATIM;2024-08;5
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;DIY;2022-11;1
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;JABAR;2024-03;16
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;JAMBI;2020-03;1
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;JAMBI;2020-09;2
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;JAMBI;2021-11;2
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;JAMBI;2022-11;1
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;JAMBI;2022-12;1
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;JAMBI;2023-08;7
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;JAMBI;2024-04;1
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;JAMBI;2024-12;6
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;RIAU;2020-03;2
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;RIAU;2021-01;1
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2020-01;24
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2020-09;6
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2021-04;1
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2021-08;5
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2021-10;4
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2021-11;12
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2022-01;7
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2022-02;2
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2022-03;3
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2022-05;2
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2022-06;8
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2022-07;10
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2022-08;1
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2022-09;8
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2022-10;16
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2023-06;3
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2023-09;2
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2023-11;2
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2024-04;1
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2024-05;5
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2024-06;5
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMSEL;2024-11;11
ADMINISTRASI PAROKI;13;KANTOR PEMASARAN PALEMBANG;SUMUT;2023-05;2
AJARAN GEREJA;\N;\N;DIY;2020-02;1
AJARAN GEREJA;\N;\N;DIY;2021-02;2
AJARAN GEREJA;\N;\N;DIY;2021-05;1
AJARAN GEREJA;\N;\N;DIY;2021-06;1
AJARAN GEREJA;\N;\N;DIY;2021-09;13
AJARAN GEREJA;\N;\N;DIY;2021-11;1
AJARAN GEREJA;\N;\N;DIY;2022-03;3
AJARAN GEREJA;\N;\N;DIY;2023-08;1
AJARAN GEREJA;\N;\N;DIY;2023-10;1
AJARAN GEREJA;\N;\N;DIY;2023-11;1
AJARAN GEREJA;\N;\N;DIY;2024-01;2
AJARAN GEREJA;\N;\N;DIY;2024-03;1
AJARAN GEREJA;\N;\N;DIY;2024-09;1
AJARAN GEREJA;\N;\N;DIY;2024-12;1
AJARAN GEREJA;\N;\N;DKI;2022-01;1
AJARAN GEREJA;\N;\N;DKI;2023-03;1
AJARAN GEREJA;\N;\N;JABAR;2023-10;2
AJARAN GEREJA;\N;\N;JABAR;2023-12;1
AJARAN GEREJA;\N;\N;JABAR;2024-01;1
AJARAN GEREJA;\N;\N;JABAR;2024-03;1
AJARAN GEREJA;\N;\N;JABAR;2024-07;3
AJARAN GEREJA;\N;\N;JABAR;2024-11;1
AJARAN GEREJA;\N;\N;JABAR;2024-12;1
AJARAN GEREJA;\N;\N;JATENG;2020-01;2
AJARAN GEREJA;\N;\N;JATENG;2020-02;1
AJARAN GEREJA;\N;\N;JATENG;2020-05;1
AJARAN GEREJA;\N;\N;JATENG;2020-07;6
AJARAN GEREJA;\N;\N;JATENG;2020-08;1
AJARAN GEREJA;\N;\N;JATENG;2020-09;2
AJARAN GEREJA;\N;\N;JATENG;2020-10;4
AJARAN GEREJA;\N;\N;JATENG;2020-11;7
AJARAN GEREJA;\N;\N;JATENG;2020-12;4
AJARAN GEREJA;\N;\N;JATENG;2021-01;3
AJARAN GEREJA;\N;\N;JATENG;2021-02;37
AJARAN GEREJA;\N;\N;JATENG;2021-03;1
AJARAN GEREJA;\N;\N;JATENG;2021-04;4
AJARAN GEREJA;\N;\N;JATENG;2021-05;3
AJARAN GEREJA;\N;\N;JATENG;2021-06;1
AJARAN GEREJA;\N;\N;JATENG;2021-09;3
AJARAN GEREJA;\N;\N;JATENG;2021-10;4
AJARAN GEREJA;\N;\N;JATENG;2021-11;3
AJARAN GEREJA;\N;\N;JATENG;2022-01;6
AJARAN GEREJA;\N;\N;JATENG;2022-03;3
AJARAN GEREJA;\N;\N;JATENG;2022-05;1
AJARAN GEREJA;\N;\N;JATENG;2022-06;2
AJARAN GEREJA;\N;\N;JATENG;2022-08;11
AJARAN GEREJA;\N;\N;JATENG;2022-09;7
AJARAN GEREJA;\N;\N;JATENG;2022-10;21
AJARAN GEREJA;\N;\N;JATENG;2022-11;6
AJARAN GEREJA;\N;\N;JATENG;2022-12;1
AJARAN GEREJA;\N;\N;JATENG;2023-01;2
AJARAN GEREJA;\N;\N;JATENG;2023-02;2
AJARAN GEREJA;\N;\N;JATENG;2023-03;1
AJARAN GEREJA;\N;\N;JATENG;2023-05;2
AJARAN GEREJA;\N;\N;JATENG;2023-06;1
AJARAN GEREJA;\N;\N;JATENG;2023-10;4
AJARAN GEREJA;\N;\N;JATENG;2023-12;6
AJARAN GEREJA;\N;\N;JATENG;2024-02;2
AJARAN GEREJA;\N;\N;JATENG;2024-03;2
AJARAN GEREJA;\N;\N;JATENG;2024-04;2
AJARAN GEREJA;\N;\N;JATENG;2024-05;15
AJARAN GEREJA;\N;\N;JATENG;2024-06;6
AJARAN GEREJA;\N;\N;JATENG;2024-07;7
AJARAN GEREJA;\N;\N;JATENG;2024-08;2
AJARAN GEREJA;\N;\N;JATENG;2024-09;3
AJARAN GEREJA;\N;\N;JATENG;2024-10;3
AJARAN GEREJA;\N;\N;JATENG;2024-11;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BALI;2020-01;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BALI;2020-03;6
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BALI;2020-12;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BALI;2021-01;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BALI;2022-05;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BALI;2023-12;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BALI;2024-11;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2020-02;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2020-03;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2020-05;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2020-06;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2020-07;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2020-08;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2020-10;16
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2020-11;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2021-05;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2021-06;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2021-07;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2021-08;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2021-11;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2022-01;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2022-04;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2022-06;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2022-07;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2022-10;5
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2022-11;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2022-12;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2023-04;11
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2023-06;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2023-07;4
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2023-10;5
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2023-11;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2024-01;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2024-04;9
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2024-05;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2024-08;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2024-09;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2024-10;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;BANTEN;2024-11;14
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2020-01;102
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2020-02;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2020-03;9
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2020-04;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2020-05;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2020-07;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2020-09;17
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2020-10;5
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2020-11;14
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2020-12;4
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2021-01;9
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2021-02;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2021-03;64
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2021-04;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2021-06;51
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2021-07;5
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2021-08;6
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2021-09;16
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2021-10;46
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2021-11;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2021-12;7
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2022-01;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2022-02;5
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2022-03;13
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2022-04;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2022-05;16
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2022-06;6
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2022-07;16
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2022-08;6
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2022-09;8
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2022-10;15
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2022-11;9
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2022-12;11
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2023-01;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2023-02;4
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2023-03;25
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2023-05;10
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2023-06;62
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2023-07;4
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2023-08;21
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2023-09;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2023-11;13
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2023-12;175
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2024-01;13
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2024-02;4
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2024-03;184
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2024-04;8
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2024-05;10
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2024-06;5
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2024-07;28
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2024-08;8
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2024-09;48
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2024-10;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2024-11;23
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DIY;2024-12;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2020-01;64
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2020-02;22
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2020-03;7
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2020-05;6
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2020-06;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2020-07;76
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2020-08;17
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2020-09;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2020-10;82
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2020-11;19
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2020-12;40
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2021-01;23
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2021-02;5
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2021-03;50
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2021-04;16
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2021-05;19
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2021-06;11
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2021-07;4
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2021-08;11
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2021-09;13
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2021-10;13
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2021-11;15
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2021-12;26
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2022-01;123
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2022-02;7
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2022-03;18
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2022-04;24
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2022-05;23
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2022-06;17
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2022-07;13
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2022-08;16
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2022-09;62
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2022-10;53
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2022-11;21
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2022-12;20
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2023-01;9
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2023-02;30
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2023-03;13
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2023-04;16
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2023-05;20
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2023-06;14
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2023-07;12
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2023-08;8
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2023-09;16
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2023-10;39
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2023-11;50
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2023-12;5
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2024-01;14
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2024-02;20
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2024-03;22
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2024-04;31
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2024-05;26
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2024-06;97
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2024-07;39
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2024-08;10
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2024-09;11
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2024-10;72
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2024-11;109
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;DKI;2024-12;14
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2020-02;6
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2020-04;6
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2020-05;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2020-06;38
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2020-07;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2020-09;4
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2020-11;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2020-12;5
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2021-04;11
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2021-05;6
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2021-06;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2021-07;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2021-08;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2021-09;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2021-10;6
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2021-11;10
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2021-12;17
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2022-01;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2022-03;5
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2022-04;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2022-05;108
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2022-06;12
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2022-07;45
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2022-08;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2022-10;42
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2022-11;17
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2023-01;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2023-02;11
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2023-03;6
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2023-05;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2023-06;32
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2023-08;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2023-09;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2023-10;5
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2023-11;7
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2023-12;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2024-01;9
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2024-02;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2024-04;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2024-05;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2024-06;52
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2024-07;29
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2024-08;5
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2024-09;9
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2024-10;15
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2024-11;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JABAR;2024-12;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JAMBI;2023-01;8
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2020-01;406
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2020-02;93
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2020-03;16
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2020-04;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2020-05;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2020-06;32
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2020-07;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2020-08;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2020-09;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2020-10;27
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2020-11;8
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2020-12;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2021-01;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2021-02;4
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2021-03;4
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2021-04;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2021-06;3
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2021-07;4
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2021-08;15
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2021-09;11
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2021-10;1
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2021-11;6
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2021-12;25
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2022-01;59
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2022-02;9
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2022-03;2
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2022-04;10
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2022-05;204
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2022-06;132
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2022-07;7
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2022-08;47
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2022-09;12
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2022-11;12
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2022-12;8
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2023-01;45
AJARAN GEREJA;1;GUDANG KANTOR PUSAT;JATENG;2023-02;15
